Time (s),Voltage (V)
0.0006900000000000001,-0.600006
0.0006920000000000001,0.199994
0.000694,-0.800006
0.000696,0.199994
0.000698,-0.800006
0.0007000000000000001,0.199994
0.0007019999999999999,-0.800006
0.000704,0.199994
0.000706,-0.800006
0.0007080000000000001,-0.800006
0.0007099999999999999,0.199994
0.000712,0.199994
0.000714,-0.800006
0.0007160000000000001,-0.800006
0.0007180000000000001,0.199994
0.0007199999999999999,0.199994
0.000722,-0.800006
0.000724,0.199994
0.0007260000000000001,-0.800006
0.0007279999999999999,0.199994
0.00073,-0.600006
0.000732,0.199994
0.0007340000000000001,-0.600006
0.0007360000000000001,0.199994
0.0007379999999999999,-0.800006
0.00074,0.199994
0.000742,-0.800006
0.0007440000000000001,0.199994
0.0007459999999999999,-0.600006
0.000748,0.199994
0.00075,-0.600006
0.0007520000000000001,0.199994
0.0007540000000000001,-0.600006
0.0007559999999999999,-0.600006
0.0007580000000000002,0.199994
0.00076,0.199994
0.0007619999999999999,-0.600006
0.0007640000000000001,0.199994
0.000766,-0.600006
0.0007679999999999998,0.199994
0.0007700000000000001,-0.600006
0.0007719999999999999,0.199994
0.0007740000000000002,-0.600006
0.000776,-0.600006
0.0007779999999999998,0.399994
0.0007800000000000001,-0.600006
0.0007819999999999999,0.399994
0.0007840000000000002,0.199994
0.000786,-0.600006
0.0007879999999999999,0.199994
0.0007900000000000001,-0.600006
0.000792,0.199994
0.0007940000000000002,-0.600006
0.000796,0.199994
0.0007979999999999999,-0.600006
0.0008000000000000001,-0.600006
0.000802,0.199994
0.0008039999999999998,0.199994
0.0008060000000000001,-0.800006
0.0008079999999999999,0.199994
0.0008100000000000002,-0.800006
0.000812,0.199994
0.0008139999999999998,-0.800006
0.0008160000000000001,-0.800006
0.0008179999999999999,0.199994
0.0008200000000000002,0.199994
0.000822,-0.800006
0.0008239999999999999,0.199994
0.0008260000000000001,-0.800006
0.000828,0.199994
0.0008300000000000002,-0.800006
0.0008320000000000001,0.199994
0.0008339999999999999,-0.600006
0.0008360000000000002,0.199994
0.000838,-0.600006
0.0008399999999999998,0.199994
0.0008420000000000001,-0.600006
0.0008439999999999999,0.199994
0.0008460000000000002,-0.600006
0.000848,0.199994
0.0008499999999999998,-0.600006
0.0008520000000000001,-0.600006
0.0008539999999999999,0.399994
0.0008560000000000002,0.399994
0.000858,-0.600006
0.0008599999999999999,-0.600006
0.0008620000000000001,0.199994
0.000864,0.399994
0.0008659999999999998,-0.600006
0.0008680000000000001,0.399994
0.0008699999999999999,-0.600006
0.0008720000000000002,-0.400006
0.000874,0.399994
0.0008759999999999998,0.599994
0.0008780000000000001,-0.600006
0.0008799999999999999,0.399994
0.0008820000000000002,-0.600006
0.000884,-0.600006
0.0008859999999999999,0.399994
0.0008880000000000001,0.199994
0.00089,-0.600006
0.0008920000000000002,0.199994
0.000894,-0.600006
0.0008959999999999999,0.399994
0.0008980000000000001,-0.600006
0.0009,0.199994
0.0009019999999999998,-0.600006
0.0009040000000000001,-0.600006
0.0009059999999999999,0.399994
0.0009080000000000002,0.399994
0.00091,-0.600006
0.0009119999999999998,0.399994
0.0009140000000000001,-0.600006
0.0009159999999999999,0.399994
0.0009180000000000002,-0.600006
0.00092,-0.600006
0.0009219999999999999,0.399994
0.0009240000000000001,-0.600006
0.000926,0.399994
0.0009280000000000002,-0.600006
0.00093,0.399994
0.0009319999999999999,0.399994
0.0009340000000000002,-0.400006
0.000936,0.399994
0.0009379999999999998,-0.600006
0.0009400000000000001,-0.600006
0.0009419999999999999,0.399994
0.0009440000000000002,-0.600006
0.000946,0.399994
0.0009479999999999998,-0.600006
0.0009500000000000001,0.399994
0.0009519999999999999,-0.600006
0.0009540000000000002,0.399994
0.000956,-0.600006
0.0009579999999999999,0.399994
0.0009600000000000001,0.199994
0.000962,-0.600006
0.0009639999999999998,-0.600006
0.0009660000000000001,0.399994
0.0009679999999999999,-0.600006
0.0009700000000000002,0.399994
0.000972,0.399994
0.0009739999999999998,-0.600006
0.0009760000000000001,0.399994
0.000978,-0.600006
0.0009800000000000002,-0.600006
0.000982,0.399994
0.0009839999999999998,-0.600006
0.0009860000000000001,0.399994
0.000988,0.199994
0.0009900000000000002,-0.800006
0.000992,-0.600006
0.0009939999999999999,0.199994
0.0009960000000000001,-0.600006
0.000998,14.39999
0.0009999999999999998,14.59999
0.001002,27.80003
0.001004,27.40003
0.0010060000000000002,29.40003
0.001008,28.60003
0.0010099999999999998,29.60003
0.001012,28.80003
0.001014,29.80004
0.0010160000000000002,28.80003
0.001018,29.80004
0.0010199999999999999,29.60003
0.0010220000000000001,28.80003
0.001024,28.80003
0.0010260000000000002,29.60003
0.001028,28.80003
0.0010299999999999999,29.60003
0.0010320000000000001,29.60003
0.001034,28.60003
0.0010359999999999998,28.80003
0.001038,29.60003
0.00104,29.60003
0.0010420000000000002,28.80003
0.001044,29.60003
0.0010459999999999998,28.80003
0.001048,28.80003
0.00105,29.60003
0.0010520000000000002,29.60003
0.001054,28.80003
0.0010559999999999999,28.80003
0.0010580000000000001,29.80004
0.00106,29.60003
0.0010619999999999998,28.80003
0.001064,29.80004
0.0010659999999999999,28.80003
0.0010680000000000002,29.60003
0.00107,28.80003
0.0010719999999999998,28.80003
0.001074,29.80004
0.001076,29.80004
0.0010780000000000002,29.00003
0.00108,29.80004
0.0010819999999999998,29.00003
0.0010840000000000001,29.00003
0.001086,29.80004
0.0010880000000000002,29.60003
0.00109,28.80003
0.0010919999999999999,28.80003
0.0010940000000000001,29.60003
0.001096,29.60003
0.0010979999999999998,28.80003
0.0011,29.80004
0.001102,28.80003
0.0011040000000000002,29.80004
0.001106,28.80003
0.0011079999999999998,29.80004
0.00111,28.80003
0.001112,29.60003
0.0011140000000000002,28.80003
0.001116,28.80003
0.0011179999999999999,29.60003
0.0011200000000000001,29.60003
0.001122,28.80003
0.0011240000000000002,28.80003
0.001126,29.80004
0.0011279999999999999,28.80003
0.0011300000000000001,29.80004
0.001132,29.80004
0.0011339999999999998,28.80003
0.001136,29.60003
0.001138,28.80003
0.0011400000000000002,29.00003
0.001142,29.80004
0.0011439999999999998,29.00003
0.001146,29.80004
0.001148,29.80004
0.0011500000000000002,29.00003
0.001152,29.00003
0.0011539999999999999,29.80004
0.0011560000000000001,29.80004
0.001158,28.80003
0.0011599999999999998,28.80003
0.001162,29.60003
0.0011639999999999999,29.80004
0.0011660000000000002,28.80003
0.001168,29.80004
0.0011699999999999998,28.80003
0.001172,29.80004
0.001174,29.00003
0.0011760000000000002,29.80004
0.001178,28.80003
0.0011799999999999998,29.60003
0.001182,28.80003
0.001184,29.80004
0.0011860000000000002,28.80003
0.001188,29.00003
0.0011899999999999999,29.80004
0.0011920000000000001,29.00003
0.001194,29.80004
0.0011959999999999998,29.80004
0.001198,28.80003
